,number,value,params_affinity,params_agglo_metric,params_agglo_n,params_alpha,params_assign_lables,params_clusterer,params_coef0,params_degree,params_eigen_solver,params_epsilon,params_hdbscan_algo,params_hdbscan_leaf_size,params_hdbscan_method,params_hdbscan_metric,params_hdbscan_n,params_kmeans_algo,params_kmeans_init,params_kmeans_n,params_kmeans_n_init,params_kmeans_tol,params_linkage,params_max_eps,params_min_dist,params_min_samples,params_n_oversamples,params_normalizer,params_optics_algo,params_optics_leaf_size,params_optics_method,params_optics_metric,params_optics_n,params_p,params_pca_n,params_pca_tol,params_perplexity,params_reducer,params_solver,params_spec_cluster,params_spec_gamma,params_spec_n,params_spec_n_init,params_spec_n_neighbors,params_tightness,params_tsne_init,params_tsne_lr,params_tsne_method,params_tsne_metric,params_tsne_n,params_umap_metric,params_umap_n,params_umap_n_neighbors,params_whiten,params_xi,state,n_clusters
228,228,0.9028471814918176,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,LU,,,,,,,2.0,7.991597614517269,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
236,236,0.9028471814918176,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.751348206740025,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
246,246,0.9028471814918176,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.907698010013896,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
249,249,0.9028471814918176,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,8.248028071944718,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
264,264,0.9028471814918176,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.476204916984566,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
268,268,0.9028471814918176,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.818093557605088,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
272,272,0.9028471814918176,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,auto,,,,,,,2.0,7.567199172444343,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
294,294,0.9027885185953454,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,none,,,,,,,3.0,7.244908025903408,,PCA,arpack,,,,,,,,,,,,,,,False,,COMPLETE,3.0
435,435,0.9027885185953454,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,3.0,9.999322820517088,,PCA,arpack,,,,,,,,,,,,,,,False,,COMPLETE,3.0
190,190,0.9027885185953434,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,none,,,,,,,3.0,5.6522179417433644,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,3.0
204,204,0.9027885185953434,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,LU,,,,,,,3.0,5.597116735655583,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,3.0
290,290,0.9027885185953334,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,LU,,,,,,,3.0,6.598826902541419,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,3.0
183,183,0.9027879775223534,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,LU,,,,,,,4.0,5.38211668596177,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,3.0
658,658,0.9026755825363564,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,18.0,none,,,,,,,3.0,4.605146133736434,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
883,883,0.8997538761289173,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,12.0,none,,,,,,,8.0,9.209829261951713,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
473,473,0.8984758186193333,,euclidean,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.14482320548223,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,4.0
329,329,0.8978960616588052,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,none,,,,,,,18.0,6.726870124261543,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
873,873,0.897654481092983,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,15.0,none,,,,,,,4.0,9.59552102693224,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
280,280,0.8973879029370778,,,,,,KMeans,,,,,,,,,,elkan,k-means++,2.0,,0.1,,,,,2.0,none,,,,,,,3.0,7.376415873975688,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,2.0
610,610,0.8936432648439672,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,16.0,none,,,,,,,2.0,4.737382388127587,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
547,547,0.8934726564036833,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.86478424009106,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
656,656,0.8934726564036833,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.702392465354958,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
663,663,0.8934726564036833,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.821886070767562,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
668,668,0.8934726564036833,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.792025391020898,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
826,826,0.8930099637136419,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,2.0,none,,,,,,,4.0,9.825177474006349,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
575,575,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.973854542001568,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
581,581,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.875085595241716,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
584,584,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.222471832401003,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
586,586,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.512163816670146,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
587,587,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.324554834417181,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
590,590,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.707795291273674,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
592,592,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.957637056166514,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
596,596,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.753066885635065,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
601,601,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.150151954501619,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
605,605,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.780422063847514,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
613,613,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.314962313560842,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
620,620,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.72687663675748,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
628,628,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.792620093106937,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
630,630,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.8262058275426325,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
639,639,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.475380879545051,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
644,644,0.8926440250611231,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.807706733558671,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
599,599,0.8921000487059627,,manhattan,5.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,5.018787925450374,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,5.0
643,643,0.8921000487059627,,manhattan,5.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,5.138408164772691,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,5.0
851,851,0.891864467872394,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,8.0,none,,,,,,,4.0,9.36109565687676,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
672,672,0.8891580490984491,,manhattan,6.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.382155625063213,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,6.0
167,167,0.8891506799481641,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,2.0,LU,,,,,,,5.0,5.243142806329007,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,2.0
135,135,0.8891494125018784,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,4.0,LU,,,,,,,8.0,3.4943494631920573,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,2.0
75,75,0.8891490861923215,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,7.0,QR,,,,,,,9.0,4.258931154892785,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,2.0
721,721,0.8881362060495269,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,1.0,none,,,,,,,4.0,9.485898770106242,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
749,749,0.8881362060495269,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,1.0,none,,,,,,,4.0,9.990727324791845,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
774,774,0.8881362060495269,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,1.0,none,,,,,,,4.0,9.052885198588886,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
667,667,0.8861281821658908,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,13.0,none,,,,,,,2.0,4.789837413112277,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
134,134,0.8852684870996224,,l2,7.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,LU,,,,,,,7.0,3.911326864432948,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,7.0
604,604,0.8852408091547138,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,15.0,none,,,,,,,2.0,5.044100635999651,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
751,751,0.885087433152021,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,QR,,,,,,,3.0,9.342242676150434,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
776,776,0.885087433152021,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,QR,,,,,,,3.0,9.77251422509282,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
848,848,0.885087433152021,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,QR,,,,,,,3.0,9.99829411061159,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
555,555,0.8850874331520209,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.96919589087739,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,2.0
723,723,0.8850874331520209,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.993789601175257,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,2.0
747,747,0.8850874331520209,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.80320520729918,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,2.0
840,840,0.8850874331520209,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,17.0,none,,,,,,,3.0,9.83241359181968,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,2.0
87,87,0.8849406323846227,,l2,9.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,13.0,QR,,,,,,,20.0,2.228547205567677,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,9.0
942,942,0.8837019188525425,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.806197697650273,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
957,957,0.8837019188525425,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.530740087110498,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
959,959,0.8837019188525425,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.554041812666371,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
968,968,0.8837019188525425,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.293622776147837,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
972,972,0.8837019188525425,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.535612274894092,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
992,992,0.8837019188525425,,l1,3.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.799635257886742,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
352,352,0.883520689871585,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,4.0,none,,,,,,,19.0,6.560144782860481,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
283,283,0.8833523614567398,,euclidean,2.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,1.0,auto,,,,,,,2.0,7.514350078501396,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
980,980,0.8812365955580874,,l1,12.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,2.0,none,,,,,,,2.0,9.708796313199512,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,12.0
419,419,0.8811892109117707,,euclidean,3.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,none,,,,,,,18.0,9.840036268607646,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
346,346,0.8752634580191535,,euclidean,4.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,18.0,7.297569483786551,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,4.0
392,392,0.8752634580191535,,euclidean,4.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,3.0,none,,,,,,,18.0,6.174321838297966,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,4.0
140,140,0.8748537404827335,,l2,4.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,5.0,LU,,,,,,,9.0,3.4511080558059857,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,4.0
546,546,0.8738209471427201,,,3.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,1.0,none,,,,,,,4.0,9.956226915638007,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
987,987,0.8711113424165347,,l1,16.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,2.0,none,,,,,,,2.0,9.79741488284398,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,16.0
839,839,0.8685409171954397,,manhattan,6.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,4.0,8.975704518220331,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,6.0
797,797,0.8547519566331472,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,5.0,9.995559476235872,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,2.0
700,700,0.8541802859088464,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,4.0,9.805904583656014,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
728,728,0.8541802859088464,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,4.0,9.540747264234556,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
606,606,0.8486088161210161,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,5.065593697539627,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,3.0
629,629,0.8486088161210161,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.58540632015194,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,3.0
602,602,0.8486088161210154,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,2.0,0.8832992999717266,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
627,627,0.8486088161210154,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,2.0,5.184854591570706,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
674,674,0.8486088161210154,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,2.0,4.576683477393657,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
852,852,0.8425796129715827,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,2.0,auto,,,,,,,3.0,9.696865346356343,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
879,879,0.8425796129715827,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,2.0,auto,,,,,,,3.0,2.0926808187781365,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
578,578,0.841847106984344,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,2.0,4.666134428854539,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,4.0
580,580,0.8418471069843432,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.870418129476531,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,4.0
906,906,0.8400729894346419,,,3.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,2.0,none,,,,,,,2.0,9.682585619735391,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
177,177,0.8393153978330511,,l2,14.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,LU,,,,,,,2.0,6.5481099588809295,,PCA,full,,,,,,,,,,,,,,,False,,COMPLETE,14.0
70,70,0.8387452741933421,,manhattan,5.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,11.0,QR,,,,,,,12.0,0.9314136212585072,,PCA,arpack,,,,,,,,,,,,,,,False,,COMPLETE,5.0
863,863,0.8348654558886124,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.565217023546529,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,3.0
651,651,0.8348654558886113,,manhattan,3.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,QR,,,,,,,3.0,9.854320026821185,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,3.0
535,535,0.834093771863466,,,2.0,,,Agglomerative,,,,,,,,,,,,,,,ward,,,,1.0,none,,,,,,,3.0,9.8489365134656,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,2.0
864,864,0.8335363096217197,,manhattan,7.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,4.0,9.99972552285047,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,7.0
412,412,0.8333834562075759,,euclidean,4.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,4.0,none,,,,,,,18.0,9.500405774530304,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,4.0
654,654,0.8333109285250315,,manhattan,4.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,5.29191790085386,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,4.0
686,686,0.8307059102141564,,manhattan,9.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,5.0,9.662838206395012,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,9.0
887,887,0.8285721958976879,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,4.0,9.399614215130644,,PCA,arpack,,,,,,,,,,,,,,,True,,COMPLETE,2.0
498,498,0.8221326872623386,,euclidean,5.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,8.800246095203743,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,5.0
978,978,0.8106367688771752,,l1,9.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.686395678758393,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,9.0
796,796,0.8037629470778751,,manhattan,17.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,2.0,none,,,,,,,3.0,9.793497654075413,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,17.0
536,536,0.798197249862118,,manhattan,11.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,4.0,9.472831113617053,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,11.0
492,492,0.7964585582446276,,euclidean,6.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,4.0,9.426660564031057,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,6.0
854,854,0.7956898583934716,,l2,11.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.47474178679479,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,11.0
367,367,0.7915381791180314,,euclidean,5.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,4.0,none,,,,,,,18.0,6.427557770820522,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,5.0
939,939,0.7893644531148937,,l1,13.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,3.0,none,,,,,,,2.0,9.843797883223305,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,13.0
835,835,0.7872044118903797,,manhattan,14.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,3.0,9.368684246794592,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,14.0
794,794,0.7838755724000561,,,,,,KMeans,,,,,,,,,,lloyd,k-means++,9.0,,0.001,,,,,2.0,none,,,,,,,3.0,9.81894272693241,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,9.0
274,274,0.7833935172876452,,euclidean,6.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,2.0,auto,,,,,,,2.0,7.1615113869181055,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,6.0
16,16,0.7832446663795519,,l1,6.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,11.0,QR,,,,,,,7.0,7.512124251823845,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,6.0
652,652,0.7819835352292751,,manhattan,7.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.994198042868458,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,7.0
670,670,0.7804104017223416,,manhattan,13.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,4.0,4.104139240337069,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,13.0
618,618,0.7768638580646257,,manhattan,8.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,9.987776525274398,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,8.0
621,621,0.7717733143633931,,manhattan,10.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,1.0,none,,,,,,,2.0,4.958150409187192,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,10.0
49,49,0.7628112826065911,,manhattan,2.0,,,Agglomerative,,,,,,,,,,,,,,,single,,,,10.0,LU,,,,,,,11.0,1.185879929926253,,PCA,full,,,,,,,,,,,,,,,True,,COMPLETE,2.0
375,375,0.7592237811347758,,euclidean,11.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,5.0,none,,,,,,,17.0,6.326936566315559,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,11.0
23,23,0.7579801461168538,,l1,6.0,,,Agglomerative,,,,,,,,,,,,,,,complete,,,,20.0,none,,,,,,,5.0,7.53007960536066,,PCA,randomized,,,,,,,,,,,,,,,False,,COMPLETE,6.0
903,903,0.7557962067016395,,manhattan,10.0,,,Agglomerative,,,,,,,,,,,,,,,average,,,,7.0,none,,,,,,,2.0,9.998658592413484,,PCA,randomized,,,,,,,,,,,,,,,True,,COMPLETE,10.0
